,AU811,AU808,AU802,AU807,AU804,AU809,AU810,AU806,AU803,AU819,AU814,AU816,AU813,AU818,AU815,AU812,AU817,AU820
256.439,455.0,482.72499999999917,525.2307692307737,543.3846153846137,492.0,550.8461538461574,506.17948717948417,618.5897435897465,479.692307692308,472.0,541.3076923076939,500.8461538461531,541.5641025641025,507.2564102564101,518.7948717948736,535.0512820512853,476.1538461538469,467.8205128205129
256.479,455.0,480.1282051282051,531.6153846153776,538.2564102564115,492.0,559.307692307691,501.0512820512852,625.7692307692245,480.0,472.30769230769243,547.4615384615364,500.0,540.0769230769242,506.2307692307697,519.9230769230759,540.1794871794874,477.3500000000001,468.8461538461531
256.519,454.3846153846152,478.07692307692264,539.307692307691,533.1282051282021,492.1282051282051,568.2564102564127,495.30769230769096,632.3846153846151,479.2564102564101,473.0,553.6153846153877,500.0,538.0256410256404,506.0,521.8974358974353,545.2500000000025,479.0,469.8717948717949
256.559,454.6410256410267,476.5128205128202,548.8205128205199,529.0,493.0,575.8461538461545,489.15384615383965,637.9487179487221,479.0,473.0,559.8974358974443,500.2307692307697,536.4871794871783,505.17948717948593,522.9743589743596,549.8461538461574,479.4102564102585,470.0
256.599,455.0,476.0,559.692307692309,523.9230769230787,493.0,581.999999999997,482.3333333333367,643.0769230769242,479.0,473.3846153846152,566.9230769230729,501.0,535.4615384615387,504.1538461538467,524.0,553.4615384615372,481.4615384615387,470.0
256.639,454.30769230769243,476.0,572.0000000000058,520.846153846153,493.0,587.4358974358989,476.5384615384621,646.9230769230774,479.82051282051265,474.0,573.0769230769242,501.282051282052,535.0,503.1282051282051,524.0,556.5384615384606,483.2564102564101,470.0
256.679,454.0,476.5641025641017,584.6666666666525,517.7692307692317,492.7692307692318,590.7692307692304,470.69230769231194,649.3333333333314,480.0,474.0,578.8205128205112,502.0,535.0,502.1025641025646,523.9487179487191,558.0,484.28205128205053,470.0
256.719,454.0,477.58974358974297,597.6153846153819,514.6923076923066,491.4871794871798,592.4102564102565,466.0256410256404,650.0,480.8717948717949,474.0,583.1538461538468,502.3249999999997,535.0,501.07692307692275,522.9230769230772,557.4358974358975,485.30769230769243,470.0
256.759,454.0,479.8461538461545,610.3333333333416,511.8717948717949,489.43589743589604,592.5641025641025,461.9999999999986,647.8461538461517,480.1025641025632,474.0,587.5128205128202,503.3333333333338,535.6410256410257,500.0512820512822,521.7948717948708,555.2307692307668,486.3333333333338,469.97435897435815
256.799,454.794871794871,482.28205128205053,622.7948717948652,510.53846153846354,487.38461538461604,591.5384615384621,457.9230769230787,644.0256410256447,480.0,473.4871794871798,589.2749999999994,504.0,536.6666666666657,500.0,519.8750000000002,550.9230769230803,487.3589743589733,469.0
256.839,455.82051282051265,484.3333333333343,633.9499999999969,507.82051282051265,485.3333333333343,589.5384615384606,454.6153846153834,639.1538461538483,480.0,472.4615384615387,590.0,504.0,537.6923076923076,499.0,518.7435897435898,546.4358974358989,489.1538461538455,469.0
256.879,457.69230769230904,485.692307692308,644.1538461538543,506.5897435897421,483.28205128205053,585.9487179487163,452.3589743589742,633.2307692307668,480.0,470.8999999999994,589.3846153846151,504.0,538.7179487179494,499.0,516.5384615384592,540.999999999997,492.23076923077116,468.92307692307594
256.919,460.6153846153848,486.717948717948,654.3589743589698,504.53846153846354,481.2307692307697,581.8461538461574,450.30769230769386,626.2564102564115,480.0,469.43589743589746,587.0000000000015,504.0,540.449999999999,498.9487179487178,513.6410256410257,534.153846153847,495.30769230769243,468.0
256.959,462.794871794871,486.2564102564101,666.1538461538426,502.4871794871798,479.58974358974353,576.6999999999983,450.0,619.0769230769183,480.0,467.8205128205129,583.9230769230758,503.5384615384613,542.4871794871798,498.0,511.5897435897444,527.6923076923094,498.8461538461547,468.0
256.999,467.50000000000426,483.69230769230467,679.5384615384694,500.7249999999995,478.56410256410254,571.1794871794842,451.79487179487364,611.8974358974341,480.0,466.3846153846152,580.0769230769197,503.0,545.3076923076953,498.0,509.53846153846064,520.7948717948708,502.46153846153936,468.0
257.039,471.69230769230904,480.61538461538686,693.8974358974353,499.43589743589894,478.0,566.0512820512853,453.8461538461545,604.0,480.0512820512822,465.3589743589747,575.7692307692332,502.4871794871798,549.1794871794842,498.0,507.7435897435899,514.3846153846181,505.53846153846064,468.0
257.079,476.7435897435888,476.7999999999989,707.0769230769226,497.69230769230757,478.0,559.6923076923061,456.8461538461533,596.7179487179513,481.07692307692275,464.33333333333286,571.8205128205126,501.4615384615379,553.2820512820506,498.0,506.7249999999995,508.2307692307668,508.6153846153863,468.0
257.119,479.9230769230787,471.89743589742955,717.5384615384636,496.3333333333314,478.5000000000007,553.7948717948664,460.8974358974383,588.6153846153819,482.1025641025646,464.0,567.1538461538426,501.0,557.3846153846181,498.0,505.717948717948,502.89743589742955,511.10000000000184,468.0
257.159,480.0,467.61538461538686,722.2820512820506,494.6410256410258,480.0256410256404,548.000000000003,464.0,582.3076923076939,483.1282051282051,464.0,562.5641025641011,500.41025641025703,562.3589743589747,498.0,504.69230769230757,497.05000000000024,513.1282051282051,468.2564102564101
257.199,478.9487179487163,464.4499999999983,720.3333333333314,494.0,481.5384615384621,541.8461538461545,468.1538461538511,575.179487179483,484.1538461538467,464.7435897435899,557.4358974358954,500.0,567.4871794871841,498.205128205129,503.6666666666662,492.6153846153819,515.7692307692332,469.0
257.239,476.84615384615745,460.5128205128253,712.0769230769242,493.5897435897444,483.1282051282051,535.6923076923119,474.41025641024686,568.0,485.17948717948593,465.0,552.3076923076968,499.3589743589747,572.6153846153795,499.0,502.6410256410267,488.5128205128253,518.2307692307679,469.307692307692
257.279,473.7692307692318,457.30769230769386,698.2307692307737,493.0,485.1794871794871,530.2820512820506,482.6153846153819,560.8717948717979,486.2051282051278,465.7948717948722,547.1794871794874,499.0,576.7948717948708,499.0,501.6052631578952,484.4102564102585,519.6410256410253,470.0
257.319,470.5897435897415,454.2307692307682,680.6153846153819,492.53846153846064,487.8461538461545,525.1538461538411,491.1282051282109,555.6923076923061,487.2307692307697,466.8205128205129,542.0512820512779,498.307692307692,581.8717948717979,499.282051282052,501.4250000000003,481.2307692307682,521.3333333333343,470.3589743589747
257.359,466.3589743589747,452.0526315789491,660.6153846153936,491.51282051282095,491.56410256410106,520.8205128205158,502.49999999999784,549.6153846153863,488.2564102564101,467.8461538461531,536.9230769230803,498.0,587.0,500.0,501.5526315789476,479.1025641025646,522.6923076923076,471.3749999999995
257.399,461.07692307691974,449.0749999999983,638.9500000000055,490.4871794871798,496.33333333333576,516.7179487179494,514.7948717948708,544.589743589742,489.28205128205155,469.7435897435899,531.7948717948736,498.0,591.1025641025617,500.33333333333286,501.0,476.0769230769213,523.0,472.3846153846152
257.439,454.9230769230758,445.9743589743581,616.8684210526333,488.9230769230758,501.46153846154016,513.4615384615364,529.7692307692449,540.4871794871798,490.3000000000003,472.6923076923105,526.7499999999957,498.0,595.1025641025647,501.0,501.0,474.0,523.0,473.41025641025703
257.479,448.7692307692332,444.8974358974355,594.8500000000063,486.8717948717949,505.871794871792,509.5128205128202,548.2307692307679,536.3846153846181,491.30769230769243,475.76923076922776,521.6666666666691,498.0,597.0769230769228,501.0,501.5128205128202,472.94871794871915,523.0,474.42499999999967
257.519,442.8461538461516,442.8461538461545,573.2307692307551,485.41025641025647,508.4871794871798,506.3076923076934,567.1025641025559,532.2820512820506,492.3333333333338,480.6250000000014,517.2307692307696,497.2051282051278,598.0,501.41025641025703,502.0,471.0,522.2051282051278,475.8717948717949
257.559,437.97435897435525,440.8974358974354,553.4358974358925,484.3846153846152,511.30769230769533,502.30769230769096,587.6153846153936,528.3846153846123,493.3589743589747,485.74358974359575,512.4102564102527,497.82051282051407,597.7948717948708,502.0,502.0,470.8461538461518,520.3589743589719,478.3846153846181
257.599,434.1750000000017,439.8717948717949,534.8461538461632,484.0,514.3846153846132,499.22499999999917,607.8717948717921,525.0769230769226,494.3846153846152,491.8461538461489,507.28205128205053,498.0,595.4871794871798,501.5500000000003,502.0,469.0,518.3076923076934,481.4615384615372
257.639,431.15384615384403,439.0,519.1538461538411,483.3500000000001,515.8205128205126,495.205128205129,627.0769230769358,521.25,495.0,499.0,502.92307692307736,498.0,591.3846153846132,501.4615384615387,502.0,469.0,517.1282051282051,485.05128205128085
257.679,428.38461538461604,439.1749999999989,504.71794871795237,483.0,517.6923076923061,493.05128205128375,644.6153846153795,518.2307692307708,495.0,507.2307692307638,498.820512820517,498.0,587.1025641025705,502.0,502.0,468.8461538461545,514.3076923076939,489.2105263157844
257.719,426.66666666666714,440.3589743589747,492.30769230770215,483.0,518.0,490.0,658.6666666666613,515.4358974358989,495.4615384615379,516.4615384615408,494.71794871794947,498.0,581.5641025641055,501.4871794871798,502.0,468.0,513.0769230769228,493.2999999999989
257.759,426.71794871794947,442.82051282051583,481.0,482.28205128205053,518.0,487.97435897435815,669.2307692307726,513.0769230769228,495.5128205128202,525.846153846165,491.46153846153646,497.0512820512822,574.6153846153819,501.0,502.0,468.0,511.14999999999924,497.42105263158084
257.799,429.1538461538455,447.12499999999574,469.7179487179553,482.0,516.2051282051292,486.8974358974383,677.307692307691,510.3333333333343,495.0,537.230769230758,487.5128205128202,497.9743589743581,568.2051282051292,501.0,502.0,468.0,509.1025641025646,502.8461538461516
257.839,432.6410256410258,452.8461538461547,458.43589743589456,482.0,514.1538461538455,484.8461538461545,682.2307692307694,508.28205128205053,495.0,549.7948717948708,485.205128205129,497.0,561.025641025639,500.41025641025647,502.0,468.23076923076934,507.05128205128085,509.0000000000029
257.879,436.7435897435899,461.56410256410106,447.23076923075917,482.0,511.15384615384255,482.79487179487074,684.8717948717949,506.61538461538396,495.0,564.0000000000102,482.2307692307682,497.0,554.1538461538455,500.0,502.0,469.0,506.0,515.1538461538481
257.919,440.3846153846137,472.473684210515,437.0000000000085,482.0,508.07692307692554,480.7435897435899,685.5384615384621,505.17948717948883,495.0,577.6923076923066,480.1025641025646,497.0512820512822,548.000000000003,500.0,502.0,469.28205128205053,503.94871794871915,521.3076923076881
257.959,442.4871794871798,487.1749999999946,427.07692307691974,482.0,505.0,478.8461538461533,684.0256410256404,503.56410256410254,495.0,592.8717948717891,478.05128205128085,498.0,541.4871794871768,500.0,502.8157894736841,470.30769230769243,501.8974358974354,526.7179487179494
257.999,443.0,507.526315789491,417.9743589743596,482.0,502.92307692307435,477.6410256410253,681.4999999999978,502.53846153846064,495.0,607.4615384615452,475.0,498.0,534.6923076923036,500.0,502.1538461538455,471.0,499.92307692307594,531.7500000000018
258.039,443.5384615384613,532.3846153846093,409.7692307692362,482.0,499.8974358974355,475.7948717948722,677.9487179487191,501.02564102564185,495.0,622.5897435897415,473.9250000000017,498.0,528.9487179487221,500.0,502.8717948717949,471.3589743589742,498.79487179487364,536.0769230769213
258.079,445.69230769230757,559.2564102564262,401.9230769230758,482.0,497.69230769230904,474.7692307692303,672.7692307692274,500.0,495.0,636.6666666666706,470.97435897435815,498.0,524.2564102564102,500.0,503.0,472.3846153846152,496.7435897435899,540.1794871794888
258.119,451.1282051282109,584.4615384615591,395.76923076922446,482.0,493.79487179487074,473.7435897435888,666.0512820512779,499.4615384615379,495.0,649.3000000000031,469.8974358974354,498.0,519.6923076923032,500.0,503.0,473.41025641025703,494.8461538461531,544.2000000000023
258.159,457.69230769230904,610.9230769230612,390.07692307692264,482.0,491.7435897435899,473.0,658.8717948717994,498.43589743589746,495.0,660.0769230769242,467.92307692307725,498.17948717948735,515.5750000000003,500.0,503.0,474.43589743589746,494.0,547.4615384615379
258.199,463.205128205129,642.5641025641128,386.25,481.0,489.6923076923066,473.0,651.0769230769213,497.4102564102556,495.7435897435899,669.3333333333368,466.8974358974354,499.0,512.0512820512809,500.8205128205129,503.0,475.0,493.794871794871,548.8461538461545
258.239,467.59999999999775,679.9999999999883,383.4871794871798,479.9750000000006,487.82051282051407,473.0,644.1538461538483,496.38461538461604,496.7692307692303,675.4358974358931,465.87179487179515,499.0,508.9743589743596,501.8249999999997,503.0,475.9743589743567,493.0,550.7435897435873
258.279,471.0000000000015,723.2307692307592,381.71794871794845,479.0,486.7948717948722,473.33333333333286,637.33333333333,496.0,498.5897435897444,678.0,464.8461538461545,499.0,506.38461538461604,502.8461538461533,503.0,477.5128205128202,493.0,548.3076923076939
258.319,471.307692307692,770.9500000000139,381.0,478.9487179487177,486.0,474.0,630.1538461538438,495.3589743589742,500.6410256410258,676.3589743589719,464.0,499.282051282052,503.30769230769243,504.7435897435899,503.0,478.5384615384621,493.282051282052,546.1538461538455
258.359,470.282051282052,824.025641025639,381.33333333333286,477.92307692307725,486.0,474.0,622.9743589743639,494.3333333333343,502.69230769230614,670.9487179487177,463.7948717948722,499.692307692308,500.82051282051407,506.79487179487074,503.0,479.0,494.29999999999984,541.1315789473728
258.399,468.5128205128202,881.6153846153825,382.3589743589747,477.0,486.0,474.41025641025647,616.5384615384606,494.0,505.6153846153848,662.3846153846132,463.2307692307697,499.0,498.7692307692303,508.8461538461545,503.0512820512823,479.57500000000033,495.0,536.1249999999972
258.439,466.46153846153646,929.0000000000227,384.1538461538482,477.0,486.282051282052,475.43589743589746,609.6153846153776,494.71794871794947,507.79487179487364,650.6666666666628,464.0,499.3589743589747,497.3589743589733,511.84615384615745,504.07692307692406,481.17948717948883,495.3333333333343,529.8717948717906
258.479,463.61538461538686,961.6153846153665,386.82051282051117,477.0,487.0,476.4615384615379,603.2307692307737,494.2564102564101,510.76923076922776,637.3333333333372,464.0,499.6153846153848,495.66666666666765,513.9487179487163,505.0,483.8461538461518,496.3589743589742,524.7435897435888
258.519,460.5384615384621,982.8974358974295,388.8717948717949,477.17948717948735,487.0,477.0,597.0769230769242,494.0,511.9487179487177,622.9230769230685,464.0,499.41025641025703,494.30769230769243,517.0,505.1282051282051,486.9230769230758,497.3846153846152,519.6153846153863
258.559,455.7692307692274,996.3333333333387,391.3846153846181,478.0,487.0,477.5128205128217,590.9230769230729,494.0,513.9000000000023,608.1025641025557,464.3333333333343,500.0,493.28205128205053,519.0512820512838,506.1538461538469,490.6666666666686,498.0,514.4999999999978
258.599,449.7692307692303,1005.5384615384606,393.97435897435815,478.23076923076934,487.0,478.5384615384613,585.6410256410253,494.0,516.9230769230744,593.7435897435986,465.3589743589742,500.0,492.2564102564101,521.1538461538468,507.17948717948735,495.4615384615379,497.56410256410254,509.58974358974734
258.639,442.7179487179422,1011.5897435897473,396.53846153846064,479.0,487.41025641025703,479.0,580.6249999999991,494.0,518.0,579.999999999997,466.0,500.0,492.0,524.2307692307683,508.205128205129,500.58974358974734,496.5384615384613,505.6153846153848
258.679,437.3846153846204,1015.2307692307664,399.6153846153819,479.28205128205053,488.0,479.58974358974297,576.4102564102585,494.87179487179367,519.0512820512809,567.3076923076968,466.3999999999994,500.0,491.20512820512926,527.3076923076895,509.22499999999917,506.4615384615329,495.5128205128217,502.53846153846354
258.719,431.30769230769386,1017.5384615384606,402.6499999999985,480.30769230769243,487.5384615384621,480.6153846153848,572.307692307691,495.8974358974354,521.153846153847,555.666666666672,467.0,500.0,491.0,530.5128205128202,510.4615384615387,513.3846153846123,494.4871794871798,499.6499999999999
258.759,426.1282051282021,1019.5897435897444,405.1282051282051,481.66666666666765,487.0,481.6410256410258,568.205128205129,496.92307692307725,524.2307692307722,545.2499999999972,467.43589743589746,500.0,490.1538461538455,534.3076923076939,512.5128205128202,519.7692307692332,493.4615384615379,497.28205128205053
258.799,423.0,1020.8205128205126,407.76923076922884,483.3589743589733,487.0,483.3333333333314,564.1025641025675,497.9487179487177,527.2051282051264,535.0769230769242,468.0,500.56410256410254,490.0,536.3589743589743,514.8461538461517,525.9230769230758,492.43589743589746,493.5897435897444
258.839,422.0249999999994,1021.8461538461532,410.8461538461545,484.3846153846152,487.0,485.3500000000006,561.0,498.0,529.7692307692304,526.2564102564127,468.0,501.0,490.0,538.0,518.2307692307696,532.923076923073,491.41025641025647,491.307692307692
258.879,423.10256410256756,1022.0,413.28205128205343,485.8000000000006,487.56410256410254,490.1538461538482,557.9230769230743,498.0,535.9230769230817,517.307692307691,468.51282051282095,501.6153846153848,490.0,537.794871794871,522.000000000003,539.2307692307696,489.7692307692303,488.7435897435899
258.919,427.2564102564112,1022.8974358974353,415.9999999999985,487.4102564102556,488.58974358974297,496.30769230768806,554.8974358974356,498.0,541.8974358974356,509.61538461538777,469.0,502.6410256410253,490.92307692307594,536.5384615384636,525.4358974358969,546.2820512820476,488.3589743589747,487.43589743589894
258.959,432.07692307692275,1023.0,418.3846153846152,488.43589743589746,489.6153846153848,505.43589743589894,552.8461538461545,496.9743589743596,546.8205128205112,502.43589743589456,469.56410256410254,503.0,491.9487179487177,534.2307692307696,529.1538461538455,552.5384615384636,487.33333333333286,485.07692307692275
258.999,433.0,1023.0,421.1538461538484,489.46153846153936,490.6250000000005,516.4615384615496,550.6923076923061,495.9487179487177,550.2307692307696,495.25641025640135,470.5897435897444,503.0,492.9743589743596,531.153846153844,531.8205128205141,558.6923076923149,487.0,482.6666666666657
259.039,432.7435897435899,1022.0512820512823,423.4871794871798,490.0,492.28205128205053,526.9487179487105,547.6153846153849,495.0,550.4871794871798,488.076923076927,471.0,503.0,496.0,528.0769230769228,533.8717948717949,564.6999999999987,486.30769230769243,481.6410256410258
259.079,430.38461538461314,1015.179487179483,425.5384615384613,490.0,493.0,537.2051282051264,544.6923076923066,494.8974358974354,547.8717948717937,481.7692307692303,471.0,502.2564102564101,499.07692307692554,524.6666666666647,535.9230769230774,565.9743589743596,486.0,480.6153846153848
259.119,426.28205128205053,999.0,427.5897435897444,490.0,494.3846153846181,546.6153846153907,542.6410256410253,493.87179487179367,543.7692307692304,474.7179487179422,471.66666666666714,502.0,502.20512820512926,521.2820512820506,537.9743589743596,567.0,485.2564102564097,479.58974358974297
259.159,422.17948717948883,975.2051282051467,430.4615384615379,490.0,496.43589743589683,555.8461538461545,540.5897435897444,493.1538461538455,540.0250000000009,468.46153846153646,472.69230769230757,501.2051282051278,506.30769230769096,518.8461538461545,539.5128205128202,565.9230769230787,485.0,479.0
259.199,418.53846153846064,943.2564102564014,432.69230769230904,490.0,497.0,565.9743589743683,538.307692307691,494.17948717948735,537.6666666666662,461.3589743589757,473.0,501.0,510.4102564102585,515.7692307692289,540.5384615384621,562.846153846153,485.0,478.5384615384613
259.239,416.7435897435899,908.1538461538586,434.74358974358734,490.0,498.53846153846064,574.3846153846073,535.7500000000003,495.4102564102556,537.0,454.1794871794932,473.0,500.1750000000003,514.6410256410244,513.5641025641031,539.8717948717949,559.5384615384636,484.17948717948735,477.5128205128217
259.279,415.71794871794845,869.9999999999854,436.79487179487074,490.0,499.7948717948722,583.5384615384592,534.4871794871798,497.692307692308,537.0,448.0,473.7692307692303,500.0,519.6153846153819,512.0769230769242,537.8205128205129,553.3846153846132,484.0,477.0
259.319,413.7692307692303,830.000000000003,439.7692307692318,490.6578947368428,500.0,590.820512820517,532.717948717948,500.7692307692303,536.1499999999994,442.87179487179077,474.0,500.0,523.8974358974368,510.0256410256404,534.5999999999977,547.1025641025647,484.8717948717949,477.5384615384621
259.359,408.66666666667004,790.3076923077172,441.8499999999979,491.0,500.0,597.0,531.6923076923081,504.1282051282021,533.6923076923076,437.85000000000343,474.794871794871,500.0,528.8205128205112,507.9743589743596,530.5384615384643,539.9230769230817,484.1025641025646,477.4500000000005
259.399,400.41025641025266,752.8974358974295,443.8974358974354,491.0,500.0,603.0769230769213,530.3333333333343,508.2307692307697,530.1538461538453,434.8461538461531,475.82051282051265,500.0,532.900000000001,507.0,525.7948717948736,532.7435897435885,484.0,477.0
259.439,390.53846153845546,718.4358974358735,445.94871794871915,491.0,499.1025641025632,606.0500000000003,529.0,512.000000000003,526.0512820512809,431.92307692307594,476.8461538461545,500.0,536.692307692309,505.87179487179367,521.3333333333314,525.5641025640973,484.94871794871915,477.5897435897444
259.479,381.80000000000456,686.3076923077216,448.0,491.7692307692303,499.0,607.0,528.6153846153849,515.0769230769226,521.9487179487191,430.79487179487364,477.8717948717949,500.97435897435815,539.7692307692304,504.4250000000003,517.2307692307696,518.6153846153907,484.02564102564185,478.0
259.519,374.53846153845774,657.3333333333372,451.07692307692554,492.0,499.9487179487177,606.7692307692317,527.589743589743,518.125,517.8461538461517,429.0,480.6923076923066,501.0,542.2820512820516,504.0,513.1282051282021,512.4615384615394,484.0,478.0
259.559,368.8205128205085,631.1249999999884,454.1025641025646,492.7948717948722,500.9743589743596,603.5897435897415,527.4358974358983,520.7692307692321,513.7435897435873,429.0,481.92307692307725,503.0256410256419,543.0,503.3846153846152,509.7692307692292,506.58974358974007,485.0,478.66666666666714
259.599,364.1538461538484,606.5128205128377,456.2307692307682,493.0,501.0,599.3589743589747,528.0,522.8205128205112,510.23076923077116,429.0,485.79487179487074,504.0512820512822,542.6666666666672,503.0,506.69230769230904,501.7692307692303,485.0,479.0
259.639,361.0256410256404,583.5384615384592,459.20512820512926,493.8461538461545,502.0,594.2307692307664,528.4871794871798,525.3076923076924,507.1538461538455,429.205128205129,488.9230769230787,505.07692307692275,541.2820512820506,502.33333333333286,504.4102564102556,497.6999999999973,485.0,479.0
259.679,358.9743589743596,562.0000000000102,461.2564102564097,494.0,502.0,588.7435897435986,529.5128205128202,528.3846153846137,505.3589743589747,430.2307692307682,492.0,506.20512820512636,538.8461538461545,501.30769230769243,502.3589743589747,493.6666666666686,484.92307692307725,479.0
259.719,358.0,541.17948717949,463.1538461538455,494.875,502.0,581.7692307692332,530.5384615384613,530.9743589743596,503.66666666666765,431.2564102564101,496.1025641025617,508.1282051282051,535.7692307692306,501.0,501.1538461538467,489.92307692307736,484.0,479.0
259.759,358.0,521.3076923076968,464.3589743589747,495.0,502.0,575.6153846153819,532.1282051282051,534.0512820512837,502.30769230769243,432.282051282052,500.2564102564116,509.0,532.6923076923076,500.2564102564101,500.1282051282051,486.8461538461545,483.8717948717949,479.0
259.799,359.76923076922884,501.6153846153994,466.2051282051278,495.92307692307594,502.0,569.2051282051292,534.7692307692289,537.6153846153819,502.6999999999997,433.61538461538396,505.30769230769096,509.3589743589742,529.1538461538483,500.0,499.1025641025646,483.7692307692332,482.8461538461545,479.82051282051265
259.839,362.2307692307697,483.58974358974297,467.23076923076934,496.0,502.1282051282051,562.3076923076906,537.8461538461545,540.6923076923076,503.71794871794845,435.33333333333286,509.5128205128224,511.1999999999997,525.5384615384606,500.0,498.07692307692275,481.1282051282051,482.0,480.0
259.879,364.9230769230802,467.0769230769096,468.2564102564101,496.9743589743596,503.0,556.1538461538455,541.5000000000022,542.5897435897444,504.7435897435899,436.3589743589747,514.5128205128202,512.0,522.4615384615372,500.0,498.0,478.6153846153819,482.0,480.0
259.919,367.33333333333235,452.66666666667203,469.28205128205053,499.0256410256404,503.0,550.000000000003,545.5641025641011,543.0,505.0,437.7692307692303,518.8999999999966,512.2307692307683,519.3846153846181,500.0,498.0,476.02564102564185,482.2307692307682,480.0
259.959,370.07692307692275,440.35897435897766,470.29999999999984,500.0512820512823,502.7948717948722,544.2051282051264,549.6666666666686,541.7179487179494,505.0,439.41025641025647,524.6153846153868,513.0,516.3076923076924,499.1282051282051,498.0,473.9743589743596,483.0,480.0
259.999,373.1538461538484,430.15384615384113,471.30769230769243,501.07692307692406,501.7692307692303,539.0769230769197,553.0769230769241,538.9999999999985,505.0,440.0,529.0769230769242,513.282051282052,513.2307692307668,499.8974358974368,497.0,472.4615384615379,483.0,480.0
260.039,376.9743589743596,421.4871794871798,472.33333333333286,502.20512820512636,501.2564102564101,533.9487179487221,556.8717948717921,535.9230769230772,504.1538461538467,440.43589743589746,535.025641025639,514.3076923076924,510.8000000000006,500.0,497.0,471.4500000000005,483.6153846153848,480.0
260.079,379.5384615384613,413.87179487179515,473.0,504.1282051282051,502.28205128205155,528.8749999999986,560.9743589743596,532.8461538461517,503.1282051282051,441.0,540.3846153846181,515.3333333333338,508.7692307692303,499.0512820512822,497.0,470.43589743589746,485.0,480.0
260.119,382.32500000000255,408.53846153846064,473.3846153846166,505.15000000000066,503.6153846153848,523.8205128205085,565.0769230769271,529.7692307692292,501.20512820512636,441.4871794871798,546.5384615384671,516.3589743589747,506.71794871794657,499.9500000000011,497.0,470.0,485.71794871794947,481.0
260.159,384.5897435897444,403.79487179487364,474.41025641025647,506.0,506.3333333333314,519.1538461538483,568.3846153846166,526.0,499.1538461538455,442.5128205128202,552.4102564102527,517.3846153846151,504.66666666666765,500.0,497.0,470.0,487.3846153846152,481.0
260.199,385.8205128205129,400.70000000000016,475.0,506.3589743589747,510.43589743589894,515.0512820512809,570.6410256410257,521.9230769230774,497.1025641025645,443.5384615384621,557.5384615384621,518.410256410257,502.6153846153848,500.0,497.1282051282051,470.0,488.82051282051407,481.0
260.239,387.69230769230614,398.0000000000029,475.0,508.2051282051278,514.1249999999984,511.46153846153936,571.846153846153,517.820512820517,495.05128205128375,444.56410256410254,562.3333333333314,519.4358974358969,501.282051282052,500.0,498.0,470.0,490.42499999999967,481.0
260.279,388.8717948717949,396.30769230769243,475.4871794871798,509.23076923076934,517.9230769230758,507.8461538461547,571.1282051282051,513.7179487179494,493.0,446.1794871794871,566.0769230769242,520.0,499.5128205128202,500.0,498.0,470.0,491.43589743589746,481.0
260.319,389.8974358974368,395.28205128205053,476.51282051282095,510.0,522.6410256410281,504.30769230769243,569.2051282051264,510.46153846153646,491.97435897435815,448.8461538461545,568.7692307692321,519.5128205128202,498.2307692307682,500.07692307692406,498.0,470.692307692308,492.46153846153936,481.1282051282051
260.359,390.92307692307594,393.5128205128224,477.0,510.5128205128202,526.7435897435898,501.23076923077116,567.1538461538481,507.3846153846152,490.94871794871915,451.9230769230758,570.0,518.4871794871798,496.4102564102579,501.0,498.2307692307682,471.717948717948,493.48717948717905,482.0
260.399,391.9487179487177,392.2307692307697,477.56410256410254,512.2820512820516,531.3076923076934,497.53846153846064,564.153846153847,505.205128205129,489.9250000000003,456.33333333333576,569.5641025641025,517.4615384615379,494.3589743589747,501.1282051282051,499.0,472.76315789473654,494.5128205128202,482.0
260.439,393.94871794871915,391.2051282051278,478.0,513.3076923076924,536.9230769230787,494.71794871794657,560.1025641025617,502.2307692307682,489.0,460.76923076923214,568.0769230769213,516.4358974358969,492.30769230769096,502.0,499.0,473.77500000000083,495.5384615384621,482.205128205129
260.479,395.0,390.17948717948735,478.61538461538396,514.0,542.0512820512809,492.0000000000015,556.0,500.1025641025646,488.8974358974368,467.02564102563605,565.5384615384628,515.4250000000003,491.1282051282051,502.0,499.0,474.0,496.0,483.46153846153646
260.519,396.0512820512837,389.1538461538455,479.0,514.3589743589747,546.1538461538483,489.6153846153848,552.0,499.0256410256404,487.86842105263173,473.46153846153936,561.9487179487191,515.0,489.205128205129,502.0,499.0,474.8461538461545,496.58974358974353,485.2564102564101
260.559,398.0512820512823,389.0,479.0,514.615384615384,549.6923076923094,487.56410256410106,547.8974358974325,497.0,487.0,481.923076923086,557.3749999999957,514.3846153846151,488.07692307692275,502.2307692307697,499.3500000000006,475.87179487179515,497.0,486.84615384615597
260.599,399.1538461538455,389.0,479.67499999999933,514.0,551.589743589743,485.5128205128202,543.8461538461532,496.0,487.0,491.1538461538394,552.8461538461547,512.7179487179494,487.0512820512823,503.0,500.0,476.8974358974354,497.6410256410253,489.8999999999996
260.639,401.20512820512926,389.92307692307725,480.0,513.5641025641025,552.6153846153849,485.0,540.692307692309,496.0,487.0,501.00000000000284,547.6153846153849,511.33333333333286,485.05128205128085,503.0,500.0,477.0,498.0,493.2307692307697
260.679,403.12820512820485,390.0,480.717948717948,512.5384615384621,552.3589743589747,483.4102564102585,536.5897435897473,495.92307692307725,487.0,512.025641025639,542.6410256410281,510.30769230769243,484.02500000000083,503.0,500.0,477.924999999999,497.30769230769243,497.3333333333314
