,Time_1,HR1bt,Resp_wave,Jerk,HR10bt,HR30bt,Resp_BPM,sResp_BPM,ACCVert,ACCLat,ACCLong
102.446,105.72219047619048,50.10991995285539,505.0,10.958953283783842,50.89117102210392,50.718512256973796,17.856611410375358,17.698891796602943,-851.1120000018544,-407.72199999953637,215.0
102.486,105.7621904761905,50.14856551875844,505.0,9.120655055960103,50.89117102210392,50.718512256973796,17.856611410375358,17.70832306744005,-841.4585000008155,-406.0,203.7219999989126
102.526,105.80219047619048,50.18721108466146,505.9069499999964,8.742321556697785,50.89117102210392,50.718512256973796,17.856611410375358,17.717754338277153,-841.791499999599,-406.4865000009357,199.0
102.566,105.84219047619048,50.2258566505645,506.0,11.335861196198419,50.89117102210392,50.718512256973796,17.856611410375358,17.72718560911426,-839.9585000001867,-407.44399999950207,201.55600000049796
102.606,105.88219047619047,50.264502216467534,506.0,12.821586616065035,50.89117102210392,50.718512256973796,17.856611410375358,17.736616879951367,-844.2780000006057,-411.7085000004543,201.27800000060572
102.646,105.92219047619048,50.30314778237057,506.0,12.2181423967355,50.89117102210392,50.718512256973796,17.856611410375358,17.746048150788475,-841.2604999987173,-406.0,210.17800000046645
102.686,105.96219047619049,50.34179334827361,506.0,10.942410358895314,50.89117102210392,50.718512256973796,17.856611410375358,17.755479421625584,-842.1779999996805,-402.0,206.64400000063893
102.726,106.00219047619048,50.380438914176636,506.03020512822457,11.434498054680555,50.89117102210392,50.718512256973796,17.856611410375358,17.76491069246269,-851.643999998925,-400.8219999994625,208.1780000005375
102.766,106.04219047619047,50.41908448007968,507.0,11.698814555065008,50.89117102210392,50.718512256973796,17.856611410375358,17.774341963299797,-839.0,-408.1780000006611,206.64399999867783
102.806,106.08219047619048,50.45773004598271,507.0,10.279939191590547,50.89117102210392,50.718512256973796,17.856611410375358,17.783773234136902,-839.0,-412.26049999832645,192.64399999878287
102.846,106.12219047619047,50.496375611885746,507.0,9.13435364818333,50.89117102210392,50.718512256973796,17.856611410375358,17.793204504974007,-839.133499999867,-416.5105000004877,203.3559999996453
102.886,106.16219047619047,50.53502117778878,507.0,9.076789177333552,50.89117102210392,50.718512256973796,17.856611410375358,17.802635775811112,-844.8219999993204,-408.06150000118936,201.35600000135923
102.926,106.20219047619047,50.57366674369182,507.1558461538497,8.803597380891599,50.89117102210392,50.718512256973796,17.856611410375358,17.81206704664822,-847.9219999994597,-406.0,203.1560000010807
102.966,106.24219047619046,50.61231230959484,508.0,10.030262862131254,50.89117102210392,50.718512256973796,17.856611410375358,17.821498317485325,-845.078000001059,-402.0,208.843999997882
103.006,106.28219047619048,50.65095787549788,508.0,11.138621787876344,50.89117102210392,50.718512256973796,17.856611410375358,17.830929588322434,-849.7074999977073,-402.1560000012228,214.76599999816577
103.046,106.32219047619049,50.689603441400926,508.0,10.808939863988366,50.89117102210392,50.718512256973796,17.856611410375358,17.840360859159542,-836.8865000004108,-406.76599999929573,208.07800000023477
103.086,106.36219047619048,50.750346166391914,508.0,9.923650193591376,50.89193604395875,50.72004230068346,17.856611410375358,17.849792129996647,-843.9219999993176,-413.0,204.92199999931753
103.126,106.40219047619048,50.876696273219565,508.2769500000129,8.916190645578782,50.89497244743072,50.72611510762739,17.05902422381328,17.856611410375358,-842.0,-406.0,214.0779999998156
103.166,106.44219047619048,51.00304638004717,509.0,9.229288314375404,50.898008850902684,50.73218791457133,17.05902422381328,17.856611410375358,-841.9414999994349,-402.15600000150704,210.76599999773944
103.206,106.48219047619048,51.12939648687482,509.0,11.244171049909877,50.90104525437465,50.73826072151526,17.05902422381328,17.856611410375358,-850.0,-413.0,208.84399999924625
103.246,106.52219047619047,51.25574659370242,509.0,10.133862645166296,50.90408165784662,50.744333528459194,17.05902422381328,17.856611410375358,-846.0,-413.0,203.0
103.286,106.56219047619048,51.38209670053007,509.35841025641815,8.624870900735184,50.907118061318585,50.750406335403135,17.05902422381328,17.856611410375358,-842.0,-414.1895000018846,209.8104999981154
103.326,106.60219047619047,51.50844680735768,510.0,9.979717282117404,50.91015446479055,50.75647914234707,17.05902422381328,17.856611410375358,-841.9779999998042,-412.8313333318324,210.9413333328113
103.366,106.64219047619048,51.63479691418533,510.40969230769485,10.606606270826077,50.913190868262525,50.762551949291,17.05902422381328,17.856611410375358,-845.0219999992437,-419.04399999848727,210.02199999924363
103.406,106.68219047619048,51.761147021012974,511.0,10.463673453730308,50.91622727173449,50.768624756234935,17.05902422381328,17.856611410375358,-843.7179999988742,-407.39199999871335,213.69599999935667
103.446,106.72219047619048,51.88749712784058,511.46097435898827,12.005712519096276,50.91926367520646,50.77469756317887,17.05902422381328,17.856611410375358,-834.9560000016548,-407.9780000008274,205.02199999917258
103.486,106.76219047619048,52.01384723466823,512.4866153846345,12.591433965064267,50.922300078678425,50.78077037012281,17.05902422381328,17.856611410375358,-840.788500000069,-404.97799999996056,209.97799999996056
103.526,106.80219047619048,52.140197341495835,513.5109462915708,12.418477223126455,50.92533648215039,50.78684317706674,17.05902422381328,17.856611410375358,-849.5536585358003,-413.11902439045326,207.11902439045323
103.566,106.84219047619048,52.266547448323486,515.0706666666755,10.107275363402792,50.92837288562236,50.792915984010676,17.05902422381328,17.856611410375358,-842.0,-412.3414999994306,218.0
103.606,106.88219047619047,52.39289755515109,516.5609743589827,8.875208357906253,50.931409289094326,50.79898879095461,17.05902422381328,17.856611410375358,-837.1219999992678,-407.87800000073213,203.2439999985357
103.646,106.92219047619048,52.51924766197874,518.1732307692671,11.117285600080825,50.93444569256629,50.80506159789854,17.05902422381328,17.856611410375358,-841.15850000024,-410.0,210.08549999911992
103.686,106.96219047619049,52.64559776880639,520.2245128205528,10.363573732164083,50.93748209603826,50.81113440484248,17.05902422381328,17.856611410375358,-841.6644999998994,-412.90849999997255,217.66449999989933
103.726,107.00219047619048,52.771947875634,521.6378974358996,10.224272296526008,50.940518499510226,50.81720721178641,17.05902422381328,17.856611410375358,-835.8780000009014,-405.2925000033799,210.1219999990987
103.766,107.04219047619048,52.89829798246164,523.9408500000346,11.64033041175936,50.94355490298219,50.82328001873035,17.05902422381328,17.856611410375358,-840.4085000000258,-413.7134999999397,208.87800000003443
103.806,107.08219047619048,53.02464808928925,526.3270769230945,8.875649810679633,50.94659130645416,50.829352825674285,17.05902422381328,17.856611410375358,-838.0854999987291,-410.0,212.12199999953788
103.846,107.12219047619048,53.1509981961169,528.3748337595985,8.5317792134774,50.94962770992613,50.83542563261822,17.05902422381328,17.856611410375358,-835.0,-412.61150000128123,214.77800000073213
103.886,107.16219047619047,53.2773483029445,530.4245128205628,11.113583391598619,50.9526641133981,50.84149843956215,17.05902422381328,17.856611410375358,-838.2219999996942,-410.5835000002294,211.0
103.926,107.20219047619048,53.403698409772154,532.4757948718367,10.278278685251792,50.95570051687007,50.847571246506085,17.05902422381328,17.856611410375358,-843.7780000009042,-411.3335000006781,219.77800000090414
103.966,107.24219047619049,53.530048516599756,534.5270769230832,9.074850913713204,50.958736920342034,50.85364405345002,17.05902422381328,17.856611410375358,-847.5560000000462,-407.2219999999769,219.22199999997693
104.006,107.2821904761905,53.65639862342741,535.789179487202,10.863342184069767,50.961773323814,50.85971686039396,17.05902422381328,17.856611410375358,-838.5560000017485,-394.66599999737724,221.77800000087424
104.046,107.32219047619049,53.78274873025506,537.6296410256708,10.884185093626597,50.96480972728597,50.86578966733789,17.05902422381328,17.856611410375358,-839.0,-412.4164999996534,217.4164999996534
104.086,107.36219047619048,53.90909883708267,538.0,8.397874133809701,50.967846130757934,50.871862474281826,17.05902422381328,17.856611410375358,-836.7780000000358,-407.77800000003583,216.66649999997315
104.126,107.4021904761905,54.03544894391031,538.8638874680261,7.921406143054074,50.9708825342299,50.87793528122576,17.05902422381328,17.856611410375358,-835.0,-403.2219999998206,219.86150000031395
104.166,107.44219047619049,54.16179905073792,539.0,8.634005121433997,50.97391893770187,50.88400808816969,17.05902422381328,17.856611410375358,-838.6780000000259,-416.4365000000454,217.43650000004536
104.206,107.4821904761905,54.28814915756557,539.0,8.648132347371305,50.976955341173834,50.89008089511363,17.05902422381328,17.856611410375358,-835.678000000978,-406.67800000097805,205.03400000293414
104.246,107.52219047619047,54.31191469302387,537.1190769230942,9.069765799669177,50.97430416830651,50.89348858790593,17.05902422381328,17.856611410375358,-840.7414999999272,-412.3854999997333,210.35600000019394
104.286,107.56219047619048,54.32638893817041,536.0338974358784,10.277335236167882,50.97113786024649,50.896654895965945,17.05902422381328,17.856611410375358,-837.6780000004479,-403.3219999995521,217.0425000016797
104.326,107.60219047619047,54.34086318331695,533.024769230761,8.452381760179266,50.96797155218648,50.89982120402596,17.05902422381328,17.856611410375358,-838.5706666668907,-412.678000000168,218.0
104.366,107.64219047619048,54.355337428463486,530.9321999998757,6.6784015776225285,50.96480524412647,50.90298751208597,17.05902422381328,17.856611410375358,-841.4914999991598,-409.32199999887985,211.0
104.406,107.68219047619048,54.36981167361002,526.9479795396119,10.110162336741677,50.96163893606645,50.90615382014599,17.05902422381328,17.856611410375358,-838.0959999996622,-400.71200000101317,211.90400000033773
104.446,107.72219047619048,54.38428591875656,523.878615384585,12.848594005196254,50.95847262800644,50.909320128206,17.05902422381328,17.856611410375358,-841.7615000001747,-410.0,211.0
104.486,107.76219047619048,54.3987601639031,520.801692307705,12.006772510183968,50.95530631994642,50.912486436266015,17.05902422381328,17.856611410375358,-849.7340000012159,-409.9104999988854,216.93350000030398
104.526,107.80219047619048,54.41323440904963,517.6330256409396,9.856114973657755,50.95214001188641,50.91565274432603,17.05902422381328,17.856611410375358,-839.0,-409.57800000017085,211.0
104.566,107.84219047619048,54.427708654196174,513.7652307692226,8.941073819944513,50.9489737038264,50.91881905238604,17.05902422381328,17.856611410375358,-841.5664999991577,-411.01150000196526,210.421999998877
104.606,107.88219047619047,54.442182899342704,511.71394871796286,10.929799123251968,50.94580739576638,50.92198536044606,17.05902422381328,17.856611410375358,-837.4219999997581,-415.4219999997581,211.0
104.646,107.92219047619048,54.45665714448924,509.6626666666358,13.058198645702022,50.94264108770637,50.92515166850607,17.05902422381328,17.856611410375358,-837.5780000005474,-411.66750000205275,204.4219999994526
104.686,107.96219047619049,54.47113138963579,507.61138461537047,12.735275871050716,50.93947477964635,50.928317976566085,17.05902422381328,17.856611410375358,-835.7384999994274,-399.26599999901845,199.4219999996728
104.726,108.00219047619048,54.48560563478232,505.780613810711,12.292997216227462,50.936308471586344,50.931484284626094,17.05902422381328,17.856611410375358,-842.0,-405.42200000029106,207.57799999970896
104.766,108.04219047619048,54.500079879928855,505.0,10.724580890232957,50.93314216352633,50.93465059268611,17.05902422381328,17.856611410375358,-837.5864999999632,-407.477999999979,209.95599999995792
104.806,108.08219047619048,54.51455412507539,504.4626666666471,9.422006343538808,50.92997585546631,50.93781690074613,17.05902422381328,17.856611410375358,-839.0,-418.5219999997552,211.0
104.846,108.12219047619048,54.52902837022193,503.0,10.852988853428213,50.9268095474063,50.94098320880614,17.05902422381328,17.856611410375358,-841.6085000007197,-416.08650000167916,207.0
104.886,108.16219047619047,54.54350261536847,502.68005128203015,13.223285820054365,50.92364323934628,50.944149516866155,17.05902422381328,17.856611410375358,-842.0,-412.64149999976314,211.8365000005527
104.926,108.20219047619048,54.557976860515005,501.65441025640655,12.392030091212737,50.920476931286274,50.947315824926164,17.05902422381328,17.856611410375358,-843.478000000121,-412.93549999966706,209.95600000024214
104.966,108.24219047619047,54.572451105661536,501.371230769234,11.115754445150483,50.91731062322626,50.95048213298618,17.05902422381328,17.856611410375358,-839.185499998936,-406.95600000077377,209.47800000038688
105.006,108.28219047619048,54.58692535080807,501.6130499999871,11.029512491983168,50.91414431516624,50.9536484410462,17.05902422381328,17.856611410375358,-840.042500004131,-407.4354999969705,213.95600000220324
105.046,108.32219047619049,54.60139959595462,501.0,9.905427253961054,50.91097800710623,50.95681474910621,17.05902422381328,17.856611410375358,-835.6615000020995,-415.582499995501,211.0
105.086,108.36219047619048,54.61587384110115,501.0,9.462739392525695,50.90781169904621,50.959981057166225,17.05902422381328,17.856611410375358,-842.2104999991237,-408.4115000005577,212.24399999936267
105.126,108.40219047619048,54.630348086247686,501.0,12.147533891639728,50.904645390986204,50.963147365226234,17.05902422381328,17.856611410375358,-839.0,-401.24399999893365,205.48799999786723
105.166,108.44219047619046,54.644822331394224,501.4712307692354,15.011516566006998,50.90147908292619,50.96631367328625,17.05902422381328,17.856611410375358,-839.0,-396.4879999984411,207.0
105.206,108.48219047619048,54.65929657654076,502.0,14.370319821825872,50.89831277486617,50.96947998134627,17.05902422381328,17.856611410375358,-845.6220000003052,-409.2440000006105,213.86600000091576
105.246,108.52219047619043,54.6737708216873,502.0,12.53691972357681,50.89514646680616,50.97264628940628,17.05902422381328,17.856611410375358,-836.3780000004608,-411.8324999982721,203.0
105.286,108.56219047619047,54.68824506683384,502.0,11.074430605339142,50.891980158746144,50.975812597466295,17.05902422381328,17.856611410375358,-846.0,-406.75600000135057,208.62199999932471
105.326,108.60219047619046,54.65388870575232,502.0,10.934953790577719,50.90777244710533,50.978917796129956,17.05902422381328,17.856611410375358,-839.0,-413.0,207.0
105.366,108.64219047619048,54.581079715169395,502.59790281332,10.648600918832017,50.938494058286565,50.98197487298727,17.05902422381328,17.856611410375358,-836.0425000014721,-406.2780000003926,199.27800000039255
105.406,108.68219047619048,54.50827072458646,503.0,9.63571816718258,50.96921566946779,50.98503194984458,17.05902422381328,17.856611410375358,-845.3513333340468,-410.6486666659533,214.25866666748198
105.446,108.72219047619045,54.43546173400355,503.0,10.444831276585395,50.99993728064901,50.98808902670189,17.05902422381328,17.856611410375358,-842.0,-410.9585000003477,208.44399999907276
105.486,108.76219047619048,54.362652743420625,503.0,9.591281931977237,51.03065889183024,50.99114610355921,17.05902422381328,17.856611410375358,-837.2780000006327,-406.0,203.0
105.526,108.80219047619048,54.28984375283772,503.6994358974402,10.144125129688716,51.061380503011456,50.99420318041652,17.05902422381328,17.856611410375358,-846.5705000025397,-407.2634999990643,203.0
105.566,108.84219047619048,54.21703476225479,503.27492307690244,11.453313230867552,51.092102114192684,50.99726025727384,17.05902422381328,17.856611410375358,-835.4864999996399,-409.72200000020575,199.27799999979422
105.606,108.88219047619047,54.144225771671884,503.7507179487336,11.102344857482597,51.122823725373905,51.00031733413115,17.05902422381328,17.856611410375358,-847.2780000006057,-408.23650000106,203.0
105.646,108.92219047619047,54.07141678108895,504.0,13.047604538467656,51.15354533655513,51.003374410988464,17.05902422381328,17.856611410375358,-840.2914999994189,-404.83400000232433,207.0
105.686,108.96219047619049,53.99860779050602,503.22620512821095,12.419866684385882,51.18426694773636,51.006431487845774,17.05902422381328,17.856611410375358,-841.3835000007836,-406.8219999989552,213.35600000208956
105.726,109.00219047619048,53.925798799923115,503.79943589744954,11.16040431526064,51.21498855891758,51.00948856470309,17.05902422381328,17.856611410375358,-849.8219999994625,-402.4895000014782,203.1780000005375
105.766,109.04219047619048,53.85298980934018,504.0,11.306754088733447,51.24571017009881,51.0125456415604,17.05902422381328,17.856611410375358,-841.0615000003611,-409.76049999943257,214.76049999943257
105.806,109.08219047619048,53.78018081875728,504.0,10.125761157259584,51.27643178128003,51.01560271841772,17.05902422381328,17.856611410375358,-842.188499998935,-408.17800000060856,204.82199999939144
105.846,109.12219047619048,53.707371828174345,504.0,10.074636012439775,51.30715339246126,51.01865979527503,17.05902422381328,17.856611410375358,-841.3834999998063,-399.6440000005166,209.3559999994834
105.886,109.16219047619046,53.63456283759144,504.0,11.089378812945931,51.33787500364247,51.021716872132345,17.05902422381328,17.856611410375358,-842.3560000013592,-406.0,210.64399999864077
105.926,109.20219047619048,53.56175384700851,504.927641025666,10.708914483632359,51.36859661482371,51.024773948989655,17.05902422381328,17.856611410375358,-842.0,-404.82199999965155,206.2879999986062
105.966,109.24219047619047,53.488944856425604,505.0,9.947267381014958,51.39931822600492,51.02783102584697,17.05902422381328,17.856611410375358,-837.0780000006042,-415.0780000006042,209.07800000060425
106.006,109.28219047619048,53.41613586584267,505.9763589743702,10.051100562455632,51.43003983718615,51.03088810270428,17.05902422381328,17.856611410375358,-848.1560000012228,-402.9219999993886,210.0780000006114
106.046,109.32219047619049,53.34332687525974,506.0,9.182080602495489,51.460761448367386,51.0339451795616,17.05902422381328,17.856611410375358,-842.0,-409.92200000022,214.76600000065994
106.086,109.36219047619043,53.270517884676835,506.0276410256637,9.18493562710861,51.4914830595486,51.03700225641891,17.05902422381328,17.856611410375358,-846.0,-402.0,202.2340000020474
106.126,109.40219047619048,53.19770889409391,507.0,10.3968938022312,51.52220467072983,51.040059333276226,17.05902422381328,17.856611410375358,-842.636500001331,-404.07800000076054,199.15600000152114
106.166,109.44219047619046,53.124899903511,507.0,10.480781000700159,51.55292628191105,51.043116410133536,17.05902422381328,17.856611410375358,-849.0780000003342,-407.61349999941507,205.15600000066848
106.206,109.48219047619048,53.052090912928065,507.0,10.158637222657989,51.58364789309228,51.04617348699085,17.05902422381328,17.856611410375358,-841.9415000000585,-412.9415000000584,199.07799999992213
106.246,109.52219047619047,52.97928192234516,507.12663341645936,11.412833518807917,51.6143695042735,51.04923056384816,17.05902422381328,17.856611410375358,-836.886500001443,-410.80850000061844,200.39000000412284
106.286,109.56219047619047,52.90647293176223,508.0,11.9169119187877,51.645091115454726,51.05228764070548,17.05902422381328,17.856611410375358,-842.4615000011993,-406.0,208.9780000006853
106.326,109.60219047619047,52.833663941179324,508.0,11.335830584113687,51.67581272663595,51.05534471756279,17.05902422381328,17.856611410375358,-841.3846666671235,-407.27466666614464,204.36266666692768
106.366,109.64219047619046,52.760854950596396,508.0,9.495681142502072,51.706534337817175,51.05840179442011,17.05902422381328,17.856611410375358,-842.0,-412.8900000037151,203.02933333234265
106.406,109.68219047619048,52.68804596001346,508.20456410256236,9.024359249667405,51.7372559489984,51.06145887127742,17.05902422381328,17.856611410375358,-845.9779999998894,-412.9394999996961,206.9779999998895
106.446,109.72219047619048,52.61115153514838,509.0,9.92691593546279,51.754630616304894,51.07408491522273,17.05902422381328,17.856611410375358,-847.3104999977246,-412.26649999937945,208.06599999751776
106.486,109.76219047619048,52.52014056514111,509.0,9.183922345920552,51.72588711778024,51.119774948583085,17.05902422381328,17.856611410375358,-840.5165000000296,-411.48349999997043,203.0
106.526,109.80219047619048,52.429129595133865,509.0,10.710355127279795,51.6971436192556,51.16546498194343,17.05902422381328,17.856611410375358,-841.8104999988072,-406.0,206.06599999869886
106.566,109.84219047619047,52.3381186251266,509.0,12.967307987882602,51.668400120730944,51.21115501530379,17.05902422381328,17.856611410375358,-846.0,-402.32731707119194,206.88097561047567
106.606,109.88219047619047,52.24710765511935,509.0,11.989627480855503,51.6396566222063,51.25684504866413,17.05902422381328,17.856611410375358,-846.0,-400.6340000008322,204.7560000005548
106.646,109.92219047619048,52.15609668511208,509.35584615385716,10.538698738280447,51.61091312368165,51.30253508202449,28.97570869753888,17.85660784878787,-839.0,-407.1645000022832,211.2439999983395
106.686,109.96219047619049,52.06508571510481,510.0,9.719151589673618,51.58216962515699,51.34822511538485,28.97570869753888,17.85659758336782,-842.0855000001006,-415.0364999999359,207.0
106.726,110.00219047619046,51.97407474509757,510.0,10.531212733100647,51.55342612663235,51.393915148745194,28.97570869753888,17.856587317947767,-846.0,-406.0,210.75600000169166
106.766,110.04219047619048,51.88306377509029,510.0,12.105341791693352,51.5246826281077,51.43960518210555,28.97570869753888,17.856577052527715,-839.5854999988073,-407.536500000759,201.24399999913257
106.806,110.08219047619048,51.79205280508305,510.0,11.463154431846363,51.49593912958306,51.48529521546589,28.97570869753888,17.85656678710766,-844.1219999999926,-406.24399999998525,211.24399999998522
106.846,110.12219047619048,51.70104183507578,510.484051282051,10.302832231292394,51.4671956310584,51.53098524882625,28.97570869753888,17.856556521687608,-842.9145000002901,-411.9634999998154,208.756000000211
106.886,110.16219047619047,51.61003086506854,511.4957107232034,10.561529425303677,51.43845213253376,51.57667528218659,28.97570869753888,17.856546256267556,-839.83250000018,-402.44400000009597,207.44400000009594
106.926,110.20219047619047,51.51901989506126,512.0,11.141301020895874,51.40970863400911,51.62236531554695,28.97570869753888,17.856535990847505,-837.1395000024864,-413.0,202.1120000036166
106.966,110.24219047619049,51.42800892505402,512.5327692307759,10.886735597683698,51.380965135484466,51.668055348907295,28.97570869753888,17.856525725427453,-843.3324999999135,-408.66750000008653,212.77800000002307
107.006,110.28219047619048,51.33699795504675,513.5584102564255,9.11061047853171,51.35222163695982,51.71374538226765,28.97570869753888,17.8565154600074,-839.0,-410.8615000007341,205.7780000004195
107.046,110.32219047619049,51.24598698503948,514.5840512820697,9.657099575861139,51.32347813843516,51.75943541562801,28.97570869753888,17.85650519458735,-839.1664999999188,-406.0,207.0
107.086,110.36219047619048,51.15497601503223,515.609692307693,10.757984031912239,51.29473463991052,51.805125448988356,28.97570869753888,17.856494929167294,-835.7780000010463,-402.0,210.22199999895375
107.126,110.40219047619048,51.063965045024965,516.6353333333461,9.873237857532468,51.26599114138587,51.850815482348715,28.97570869753888,17.856484663747242,-840.3335000001346,-409.1115000003139,215.0
107.166,110.44219047619049,50.97295407501772,518.318567774984,8.925599093919846,51.23724764286123,51.89650551570905,28.97570869753888,17.85647439832719,-837.1384999990172,-406.0,208.2219999994384
107.206,110.48219047619047,50.88194310501045,519.684051282064,8.978901252991902,51.20850414433657,51.94219554906941,28.97570869753888,17.85646413290714,-839.2414999993763,-412.11450000228695,211.0
107.246,110.52219047619047,50.7909321350032,521.4193846153745,8.838477237691,51.17976064581193,51.987885582429755,28.97570869753888,17.856453867487087,-841.491499999696,-410.50850000030397,217.49149999969603
107.286,110.56219047619048,50.699921164995935,522.7353333333451,10.384977454372388,51.15101714728728,52.03357561579011,28.97570869753888,17.856443602067035,-831.0,-406.70750000002556,208.67799999999318
107.326,110.60219047619049,50.608910194988695,524.5219487179614,11.799366920565477,51.122273648762636,52.07926564915046,28.97570869753888,17.856433336646983,-840.321999999832,-408.2373333335574,213.23733333355736
107.366,110.64219047619049,50.51789922498142,525.786615384641,9.913686609310625,51.09353015023798,52.124955682510816,28.97570869753888,17.856423071226928,-839.0,-413.4293333321001,214.5706666678999
107.406,110.68219047619048,50.426888254974145,527.6245128205491,10.53253784462081,51.06478665171333,52.170645715871174,28.97570869753888,17.856412805806876,-842.0,-415.7925000009499,207.64399999949342
107.446,110.72219047619048,50.335877284966905,529.6757948717955,11.345608673985572,51.036043153188686,52.21633574923152,28.97570869753888,17.856402540386824,-831.6780000011912,-416.3219999988088,220.13549999672418
107.486,110.76219047619048,50.24486631495963,530.8613299232721,10.578572148611157,51.00729965466403,52.26202578259188,28.97570869753888,17.856392274966773,-836.5779999999505,-410.23850000008656,209.42200000004945
107.526,110.80219047619048,50.15385534495239,531.8644500000189,10.99486665060954,50.97855615613939,52.30771581595222,28.97570869753888,17.85638200954672,-835.0,-419.84399999965825,211.0
107.566,110.88899319727891,50.062844374945115,533.7732307692461,11.706425663198265,50.949812657614736,52.35340584931258,28.97570869753888,17.85637174412667,-835.4219999990689,-409.57800000093107,215.31649999930167
107.606,110.92899319727891,49.971833404937875,534.9122564102463,11.564373611288287,50.921069159090095,52.39909588267292,28.97570869753888,17.856361478706617,-838.4219999997581,-410.0,220.98849999957662
107.646,110.9689931972789,49.8808224349306,535.0,10.920690195356233,50.89232566056544,52.444785916033275,28.97570869753888,17.856351213286562,-837.6604999997452,-408.42199999990737,210.15600000018532
107.686,111.00899319727893,49.907853471273214,535.0,9.679000598613118,50.940489466961864,52.45345090184298,28.97570869753888,17.85634094786651,-835.0,-412.4884999994274,215.0
107.726,111.0489931972789,49.94249262245138,534.0108205127906,9.514907186853787,50.99361014952149,52.45972952687935,28.97570869753888,17.85633068244646,-839.0,-406.0,212.1604999970487
107.766,111.08899319727891,49.97713177362957,532.9704347825823,10.930702186492773,51.04673083208113,52.46600815191572,28.97570869753888,17.856320417026406,-841.5664999997014,-415.9884999993031,215.4335000002987
107.806,111.1289931972789,50.01177092480774,530.8863076922677,10.175336201055387,51.099851514640754,52.47228677695209,28.97570869753888,17.856310151606355,-839.0,-411.8914999998164,215.0
107.846,111.16899319727891,50.04641007598593,527.809384615388,9.377003880255957,51.1529721972004,52.47856540198846,28.97570869753888,17.856299886186303,-837.6634999991167,-407.2925000018929,217.81450000138813
107.886,111.20899319727891,50.08104922716411,524.7324615383874,9.777151646257243,51.20609287976002,52.484844027024835,28.97570869753888,17.85628962076625,-842.5219999996842,-413.52199999968417,208.43549999913148
107.926,111.2489931972789,50.11568837834229,521.6555384615166,11.615481497845318,51.259213562319665,52.49112265206121,28.97570869753888,17.8562793553462,-839.0,-410.35849999974977,211.0
107.966,111.28899319727891,50.15032752952047,518.5786153846273,11.813474221246045,51.31233424487929,52.49740127709757,28.97570869753888,17.856269089926144,-843.413499999323,-404.5219999996131,207.43400000116063
108.006,111.32899319727889,50.18496668069865,515.6677948717576,11.488830250931327,51.365454927438925,52.503679902133946,28.97570869753888,17.856258824506092,-843.1854999982211,-406.1854999982211,206.04399999870625
108.046,111.3689931972789,50.21960583187684,513.6165128204924,10.69098684763832,51.41857560999857,52.50995852717032,28.97570869753888,17.85624855908604,-842.0,-406.52199999952785,216.5645000012984
108.086,111.4089931972789,50.25424498305501,511.56634271094975,11.039802365099503,51.47169629255819,52.51623715220669,28.97570869753888,17.85623829366599,-835.6615000005577,-415.96049999912367,220.96049999912367
108.126,111.44899319727892,50.2888841342332,509.53110000001175,10.55054011058296,51.52481697511784,52.522515777243065,28.97570869753888,17.856228028245937,-844.7560000001569,-411.96649999994116,210.78950000021572
108.166,111.48899319727892,50.32352328541137,507.75953846153027,10.799180360223813,51.57793765767746,52.52879440227944,28.97570869753888,17.856217762825885,-839.0,-405.2439999992206,203.0
108.206,111.5289931972789,50.35816243658956,506.7338974358943,11.68682768111736,51.631058340237104,52.53507302731581,28.97570869753888,17.856207497405833,-837.756000002118,-409.378000001059,199.62199999894102
108.246,111.5689931972789,50.392801587767735,505.7082564102368,12.274537210733481,51.68417902279673,52.541351652352176,28.97570869753888,17.856197231985778,-846.0,-409.62199999953924,217.71649999965442
108.286,111.6089931972789,50.42744073894592,505.0,11.119134686730382,51.737299705356364,52.54763027738855,28.97570869753888,17.856186966565726,-839.588499999614,-411.9664999998346,205.62199999977946
108.326,111.64899319727891,50.462079890124095,504.656974358974,9.466184765509448,51.790420387915994,52.55390890242492,28.97570869753888,17.856176701145674,-837.1626666659575,-411.6219999994682,208.83733333404243
108.366,111.6889931972789,50.49671904130228,503.6322762148136,9.121925645367986,51.84354107047563,52.560187527461295,28.97570869753888,17.856166435725623,-842.0,-400.48800000134014,207.0
108.406,111.72899319727891,50.53135819248047,503.3917435897579,9.32790469077099,51.896661753035275,52.56646615249767,28.97570869753888,17.85615617030557,-842.7219999989836,-405.2780000010164,207.72199999898365
108.446,111.76899319727892,50.56599734365864,503.5826153845994,8.846167172317134,51.9497824355949,52.57274477753404,28.97570869753888,17.85614590488552,-849.7219999995364,-406.27800000046363,215.0
108.486,111.80899319727891,50.60063649483683,503.0,9.466664783046626,52.00290311815454,52.579023402570414,28.97570869753888,17.856135639465467,-846.4854999995107,-405.5145000004893,209.7219999998221
108.526,111.84899319727892,50.635275646014996,503.0,9.816575038948422,52.056023800714165,52.58530202760678,28.97570869753888,17.856125374045412,-848.834000001604,-407.7219999994653,207.55600000106935
108.566,111.88899319727892,50.66991479719319,503.0,8.775127726479994,52.10914448327381,52.59158065264315,28.97570869753888,17.85611510862536,-848.0145000031858,-406.0,211.0
108.606,111.92899319727891,50.70455394837136,503.51994871796796,9.108622721006771,52.16226516583343,52.597859277679525,28.97570869753888,17.85610484320531,-845.51349999894,-406.27800000060574,214.44399999878854
